NA,"1123","1629","540","952","708","507","931","382","486","1551","1691","1101","3026","1966","0","999","1549","454","627"
"1073",NA,"1120","1301","1748","930","1320","1508","284","1538","1269","4089","824","409","968","911","973","442","950","2334"
"1664","1166",NA,"796","1190","828","645","694","979","585","1960","2682","1070","984","1900","2945","2511","1482","1727","858"
"447","1357","886",NA,"1404","945","746","540","527","1948","378","2789","1261","487","1321","3645","902","924","312","1865"
"1020","1702","1167","1601",NA,"454","424","1632","1233","632","1224","6038","1525","1084","1638","1720","1791","525","2261","828"
"614","827","784","918","423",NA,"769","827","347","1077","410","617","1206","1002","1680","1121","722","913","688","1016"
"387","1058","444","697","448","782",NA,"530","835","1392","395","1946","692","178","1117","475","1682","552","992","1352"
"789","1460","566","647","1011","666","607",NA,"1137","1304","1306","944","885","672","903","1139","404","1031","959","768"
"394","304","415","591","861","379","885","1132",NA,"1135","826","1243","849","1197","740","985","560","557","655","968"
"528","1214","498","1957","496","1157","1419","1401","1167",NA,"504","1037","754","485","1092","596","842","789","866","1718"
"1476","1122","2105","368","1263","696","437","1342","1078","468",NA,"3583","1382","1565","1719","2099","847","557","855","758"
"905","2179","1845","2098","2079","661","2084","966","1227","990","1884",NA,"1269","143","1342","1562","1323","207","781","1439"
"1023","759","920","1023","1219","1000","771","977","840","815","957","1075",NA,"438","893","1208","969","1237","1208","850"
"2773","323","792","290","839","783","166","564","1098","390","1317","160","220",NA,"1509","34","828","193","445","0"
"1283","788","1215","1008","955","1564","968","953","621","1139","1096","1277","807","1479",NA,"1206","1524","890","172","1029"
"1","1012","2493","3588","1600","847","309","721","537","306","1883","1195","960","34","886",NA,"1218","370","591","535"
"877","562","1713","814","1004","566","2089","333","507","894","619","926","652","920","2441","1486",NA,"657","1072","828"
"1496","354","1439","606","547","940","498","1030","508","700","333","197","1052","246","800","553","732",NA,"663","454"
"477","871","1327","326","2027","573","1018","914","538","778","691","784","966","500","189","855","1046","501",NA,"876"
"631","1627","580","1741","730","971","1271","927","790","1425","513","1199","803","0","1138","580","778","439","687",NA
