NA,"399","494","1535","1319","548","758","1426","889","213","996","635","605","1158","476","1021","459","948","1492","1151"
"289",NA,"777","1192","736","961","506","1425","295","515","444","495","1240","1811","765","612","2161","466","1068","2600"
"470","746",NA,"998","301","220","884","1079","394","973","157","751","1232","910","926","297","771","982","535","996"
"1003","602","881",NA,"1230","35","1038","188","818","272","483","492","802","201","370","351","1339","226","1258","445"
"1315","638","300","1274",NA,"109","407","339","759","229","403","679","788","759","1038","607","1926","520","1207","1063"
"527","787","227","32","124",NA,"120","442","0","1185","413","882","3765","0","223","0","108","0","164","82"
"809","456","891","1131","333","83",NA,"528","963","330","455","676","464","1079","592","864","1333","232","292","570"
"867","626","665","237","332","379","496",NA,"512","510","425","210","1271","593","539","386","1059","146","861","380"
"769","303","304","884","746","0","947","595",NA,"317","526","641","548","836","637","725","1639","679","659","543"
"193","576","877","436","290","1119","473","1712","460",NA,"1930","502","431","392","399","413","0","253","627","458"
"545","251","131","467","309","358","382","447","496","714",NA,"835","616","418","232","308","203","344","653","1028"
"545","410","855","506","601","744","634","216","574","409","1496",NA,"389","363","605","962","1267","77","546","276"
"635","1168","1187","778","732","3663","469","1650","761","329","765","350",NA,"159","158","246","667","216","1056","343"
"1278","837","607","102","808","0","720","524","657","318","491","272","126",NA,"309","433","1022","726","673","146"
"481","404","693","394","845","107","516","570","587","186","242","462","163","364",NA,"2344","580","485","799","498"
"616","467","263","517","496","0","789","403","721","320","352","936","229","485","2258",NA,"526","723","446","304"
"305","1194","600","1110","1432","36","1303","1084","1510","0","192","880","533","639","655","441",NA,"217","1217","69"
"928","326","750","177","472","0","202","139","679","235","356","49","106","797","495","620","252",NA,"1274","675"
"726","641","430","1193","976","136","254","1032","891","424","620","429","755","588","744","501","1433","1340",NA,"0"
"872","1865","693","436","761","32","410","373","415","408","1021","283","330","140","333","250","141","707","0",NA
