NA,"383","679","702","776","730","547","973","733","1266","926","1385","1116","1039","528","1186","917","1224","1367","715"
"326",NA,"375","709","1087","638","1177","1046","612","1366","480","534","601","3123","1040","1296","850","740","904","1247"
"606","384",NA,"831","1158","536","1000","1356","783","890","852","1023","1308","1149","1034","733","916","752","634","1289"
"685","748","698",NA,"848","258","768","833","844","758","750","595","1161","613","922","679","888","949","624","954"
"733","932","1112","743",NA,"574","711","1241","668","1208","1169","1311","1187","801","784","471","965","1966","857","901"
"569","521","525","270","529",NA,"385","746","1045","538","994","644","1033","1214","450","634","408","920","731","686"
"540","1040","853","944","799","432",NA,"1176","255","745","1082","595","477","586","919","382","746","818","981","573"
"1225","1381","1450","830","1492","622","1484",NA,"954","1471","1291","1075","745","1206","1085","1158","1004","847","910","815"
"719","698","842","953","778","1136","244","1099",NA,"816","851","567","740","1209","1022","1151","1053","1167","1202","1050"
"1041","1470","747","800","1393","672","852","1290","760",NA,"621","1193","836","1011","1470","1553","989","1021","950","938"
"859","474","669","810","880","776","870","1274","635","635",NA,"1333","1299","494","864","275","766","521","646","972"
"1436","428","1059","472","1389","623","370","1077","439","1047","1229",NA,"1213","1214","560","1136","615","1242","549","943"
"1095","693","1044","1185","914","1235","405","702","556","756","1456","1285",NA,"1231","1979","1065","741","1059","1670","1054"
"900","1617","1097","561","845","1028","566","1010","658","990","450","1343","1263",NA,"1638","921","997","1187","1354","527"
"276","991","708","751","722","433","817","663","785","1260","739","428","1723","1376",NA,"1554","3020","501","417","1154"
"1170","1219","671","614","524","678","394","868","1003","1252","258","990","1123","1228","1452",NA,"860","917","1099","1080"
"792","913","1020","897","779","412","690","823","935","821","673","601","674","1266","2781","817",NA,"1162","1354","1101"
"884","709","936","851","1599","902","747","723","933","1123","626","1317","936","1337","493","986","1212",NA,"745","736"
"918","873","541","484","776","689","760","856","889","826","672","513","1562","1310","467","1125","1311","654",NA,"1178"
"683","1037","1051","970","1026","584","581","765","1006","898","1020","950","1212","553","1261","1140","1041","691","1205",NA
