NA,"465","720","389","970","580","765","161","1162","454","239","480","535","890","680","154","527","273","603","624"
"528",NA,"879","1061","660","1189","539","640","229","242","616","982","957","726","370","343","1479","588","593","615"
"690","843",NA,"922","596","675","319","561","455","716","740","330","1123","872","769","752","2507","1323","1153","658"
"521","1212","759",NA,"907","476","615","489","893","505","841","715","551","539","563","115","478","452","396","570"
"954","751","531","865",NA,"621","398","511","551","747","718","596","538","479","240","429","661","458","482","897"
"652","1301","670","531","583",NA,"585","620","839","481","797","475","578","789","1228","980","596","886","661","598"
"622","508","364","831","442","731",NA,"492","488","476","221","347","401","581","469","454","210","381","517","874"
"185","580","601","573","375","684","507",NA,"476","595","1086","894","553","982","1726","467","1179","1167","530","820"
"1024","229","399","814","392","538","453","445",NA,"656","455","301","733","570","645","273","832","459","638","570"
"495","253","626","508","613","469","488","520","889",NA,"570","489","565","383","470","567","477","332","366","493"
"266","644","702","862","880","945","411","1015","981","673",NA,"798","1741","1316","1055","656","1118","4538","860","873"
"457","1041","373","653","561","449","308","889","302","513","745",NA,"996","502","462","526","202","720","402","676"
"471","1117","762","517","519","521","351","444","558","523","1147","1006",NA,"500","411","227","382","626","760","508"
"834","735","806","608","509","673","635","793","531","334","1172","561","624",NA,"346","366","680","1383","908","571"
"693","447","643","521","227","1118","446","1073","600","420","694","517","453","317",NA,"751","687","794","278","629"
"71","358","587","105","376","1027","226","343","231","499","660","655","298","316","713",NA,"162","328","896","667"
"582","1513","1544","623","586","666","191","725","993","505","989","219","486","757","756","186",NA,"544","329","432"
"331","526","613","402","459","563","369","689","468","233","2326","782","681","1200","868","483","564",NA,"660","689"
"562","462","984","462","488","512","492","557","630","356","479","428","911","881","292","918","367","1041",NA,"526"
"446","616","379","581","853","361","709","610","683","467","627","789","509","589","573","691","471","588","566",NA
