NA,"653","378","280","348","520","90","643","831","651","777","199","669","1257","543","1443","1640","2732","0","1036"
"674",NA,"839","810","87","2037","1909","405","1253","2541","0","919","526","408","224","880","256","902","374","1231"
"173","754",NA,"878","2063","432","426","584","1555","533","328","467","842","951","369","1285","1171","795","0","2222"
"293","592","861",NA,"289","858","273","638","1603","914","3823","671","0","306","2093","227","2482","542","92","0"
"512","227","1956","312",NA,"247","2383","463","680","280","2161","1129","2959","797","389","0","1699","1842","1754","12618"
"450","2037","390","741","550",NA,"1313","649","1521","432","139","0","1571","1059","0","698","2245","2847","183","1573"
"90","2085","407","235","2420","1794",NA,"1013","2003","1308","870","1893","829","454","1868","1161","1950","4764","347","2290"
"516","405","538","651","435","726","793",NA,"716","91","1538","510","1950","757","716","935","2251","2063","1090","1249"
"899","1138","912","987","599","1396","1925","570",NA,"3535","0","224","0","3429","0","2218","923","11266","1098","0"
"951","2817","658","1002","288","566","1134","188","3967",NA,"0","216","0","2406","295","1085","460","2738","392","0"
"844","0","428","3018","1909","157","594","1590","0","0",NA,"451","1062","471","420","0","962","0","3880","3029"
"139","695","619","719","1170","0","1636","578","207","287","521",NA,"933","407","784","159","1309","1221","1446","1134"
"558","505","806","0","2955","1550","824","2024","0","0","929","631",NA,"0","0","0","5459","134","717","5034"
"1130","177","728","249","564","1015","401","689","3130","2465","547","413","0",NA,"510","2904","870","8129","1345","0"
"458","77","352","1197","390","0","834","859","0","186","455","717","0","500",NA,"0","178","0","0","0"
"1085","790","537","138","0","508","1170","860","2169","1196","0","138","0","2614","0",NA,"1054","2971","3863","0"
"1486","259","1222","1792","1581","2180","1687","2113","997","398","980","1374","5858","828","149","1129",NA,"4900","506","7542"
"2690","808","743","542","714","2542","4196","2117","11336","2263","0","1192","134","6131","0","2911","5187",NA,"255","4134"
"0","400","0","78","1536","153","308","1205","975","403","3540","1389","987","1364","0","4213","542","621",NA,"2040"
"924","848","1661","0","13630","1818","1582","1031","0","0","2851","1150","4001","0","0","0","7604","4751","2061",NA
