NA,"690","526","1822","395","577","650","1361","950","658","1763","79","1342","175","1926","1513","279","724","0","143"
"566",NA,"1077","0","1333","2632","698","2539","1342","837","1038","601","1027","359","1320","2559","2721","3436","1773","1780"
"363","1015",NA,"873","675","769","657","877","565","931","646","685","1011","547","0","761","699","175","1089","705"
"1653","0","967",NA,"145","0","456","667","127","395","1506","1369","1082","1805","1153","417","247","0","0","0"
"231","1105","689","175",NA,"1298","210","1960","829","184","424","946","2245","1800","3080","302","981","2014","1244","309"
"807","2533","863","0","1143",NA,"618","1781","455","1334","1700","622","693","187","96","2433","2142","1388","2758","1753"
"479","663","642","502","112","586",NA,"382","475","846","537","139","957","78","40","824","258","461","862","372"
"1116","2213","608","583","2109","1570","433",NA,"2761","468","4113","1172","330","474","789","1435","1867","806","1050","57"
"770","1277","492","184","623","446","463","2389",NA,"178","2369","737","700","106","291","1099","847","2711","107","1820"
"836","804","834","426","200","1305","911","422","225",NA,"479","1011","392","798","730","2056","795","1754","949","1317"
"1992","1101","596","1799","568","1799","446","3780","2300","267",NA,"1339","1121","2442","3025","1211","2213","2917","652","1200"
"95","582","544","1403","899","559","125","662","799","863","1376",NA,"885","3406","1321","343","0","0","0","0"
"1243","704","966","928","1936","609","962","374","877","216","1006","761",NA,"0","699","215","968","231","0","623"
"175","306","479","1829","1802","232","76","443","91","964","1396","3267","0",NA,"581","0","300","194","0","1349"
"1475","400","0","1205","1498","88","20","806","387","823","2709","936","578","629",NA,"62","721","735","0","733"
"679","1206","702","207","237","695","735","1366","1253","1263","749","430","316","0","62",NA,"859","1652","2041","264"
"232","1960","518","247","869","2007","171","1999","634","585","2026","0","1012","300","788","989",NA,"1197","1018","2318"
"711","3508","90","0","1417","1482","351","1022","2689","1607","2500","0","231","194","933","927","1174",NA,"1927","2483"
"0","1464","795","0","934","2380","708","746","57","633","372","0","0","0","0","1834","974","1946",NA,"0"
"297","1390","388","0","261","793","141","57","1179","1097","893","0","659","1535","733","300","2445","2893","0",NA
