NA,"493","2305","1540","313","457","868","372","7554","1468","556","455","340","620","811","701","506","420","1000","716"
"446",NA,"496","690","1089","2516","368","910","262","949","1077","956","1603","533","1254","1128","396","1069","637","733"
"2086","562",NA,"690","91","415","744","564","3882","699","303","790","295","402","255","994","375","825","411","1652"
"1280","641","443",NA,"1195","658","81","631","1408","719","1322","1085","733","737","723","816","353","953","607","334"
"365","1095","94","1393",NA,"1258","61","829","1497","584","671","826","1176","598","1123","1099","536","674","1474","403"
"291","2652","400","731","1154",NA,"404","1466","703","250","1455","104","1315","256","1749","851","439","1198","536","1061"
"728","386","653","81","115","484",NA,"297","103","273","172","478","697","977","449","312","1155","191","236","419"
"281","993","397","725","778","1549","306",NA,"896","555","533","368","1423","664","618","902","542","1444","818","1621"
"2914","271","1864","1584","1616","907","107","856",NA,"465","747","933","1301","734","1008","798","280","871","1060","1092"
"921","896","523","860","623","431","282","609","474",NA,"767","330","827","535","611","485","576","494","302","879"
"346","1172","556","1392","868","1497","240","470","772","721",NA,"937","1502","1426","994","973","465","1490","704","608"
"302","841","642","1001","735","99","577","282","806","227","789",NA,"522","1044","230","755","0","718","782","517"
"355","1629","274","830","1069","1710","626","1246","1238","806","1232","536",NA,"623","938","793","916","2486","1072","799"
"562","443","365","686","599","263","938","563","540","456","1242","1129","575",NA,"909","1153","851","1111","762","876"
"680","1230","171","766","1059","1687","514","641","1033","593","694","235","933","1021",NA,"656","609","824","608","883"
"618","1024","905","875","1141","849","300","1038","611","445","1087","934","843","1188","766",NA,"443","1558","563","608"
"461","314","260","281","433","370","1170","501","297","499","331","0","1087","861","562","686",NA,"634","973","1034"
"323","847","542","1077","541","1406","168","1485","749","434","1090","836","2371","1235","834","1506","548",NA,"439","957"
"915","533","564","664","1605","715","191","807","1101","335","683","845","1111","846","716","529","1030","356",NA,"721"
"630","637","1470","382","358","1143","398","1349","977","821","623","504","759","854","753","512","767","834","563",NA
