NA,"806","667","437","1484","284","611","853","964","273","880","460","764","273","865","1166","1421","755","883","367"
"538",NA,"1234","370","655","542","542","278","639","708","508","626","717","815","433","182","316","182","499","1177"
"687","1213",NA,"428","524","469","648","1177","1285","594","986","1266","580","422","1149","560","673","849","2191","291"
"426","378","449",NA,"611","742","395","74","267","1178","436","1075","198","195","531","1412","299","98","363","114"
"1233","803","474","562",NA,"641","678","1500","1551","886","929","1153","622","578","908","1307","883","720","1055","802"
"282","580","590","692","705",NA,"317","784","539","847","948","391","328","538","876","566","233","420","597","1027"
"613","454","814","378","641","439",NA,"415","642","841","484","327","526","704","338","1046","992","618","350","461"
"451","222","1301","67","1330","642","349",NA,"437","816","1024","274","488","1631","453","1123","512","734","992","794"
"1029","598","1454","270","1579","499","542","473",NA,"542","927","535","707","699","765","661","775","598","1048","903"
"292","689","764","967","839","960","913","846","577",NA,"2353","1367","1162","2380","2576","609","311","339","1138","1111"
"873","476","1121","447","732","1047","457","933","838","1644",NA,"643","682","572","616","559","560","735","754","826"
"564","624","1195","980","1052","544","267","235","593","1193","685",NA,"501","146","723","953","587","403","639","1120"
"797","692","514","134","573","331","468","511","669","1413","595","529",NA,"279","266","597","637","942","930","1255"
"299","732","460","198","474","514","477","1513","453","1316","519","129","253",NA,"722","710","311","990","1754","1559"
"954","291","1338","637","1121","892","351","391","811","1702","674","581","225","503",NA,"1190","597","167","1329","2026"
"1127","243","541","520","1282","505","986","1067","635","543","583","956","650","686","1377",NA,"541","805","981","1297"
"1262","410","617","287","746","217","878","567","535","250","610","690","537","311","777","501",NA,"161","472","806"
"755","163","826","121","707","382","468","739","518","312","794","346","929","1265","167","899","158",NA,"490","802"
"971","362","2273","387","1031","530","395","1042","850","939","877","562","941","1913","1265","970","514","508",NA,"1041"
"557","1299","337","120","769","1119","387","971","857","844","827","1073","1293","1658","2263","1243","841","748","847",NA
