NA,"856","1004","800","346","679","517","469","546","967","626","464","756","1394","732","341","239","847","298","1018"
"770",NA,"1278","280","356","1389","833","347","514","1126","560","439","923","523","1176","845","382","789","460","482"
"694","1404",NA,"638","790","1470","821","890","2050","660","836","813","286","1279","1239","956","144","361","177","591"
"783","336","666",NA,"556","572","303","545","523","407","374","233","295","476","678","690","336","420","682","508"
"280","255","903","533",NA,"358","1187","104","322","953","777","661","402","1118","458","684","449","124","87","796"
"698","1116","1539","631","393",NA,"540","422","512","712","566","855","556","953","668","675","856","481","206","844"
"500","692","753","348","1114","440",NA,"43","1227","785","706","519","782","762","963","598","255","324","157","674"
"530","296","1332","505","163","422","43",NA,"430","684","349","920","833","418","724","555","131","367","424","244"
"401","335","1703","474","322","392","1015","349",NA,"204","2641","409","485","555","219","0","108","203","474","144"
"1156","931","839","402","891","644","903","637","235",NA,"165","1039","1029","617","1366","451","571","290","357","626"
"529","620","1035","302","891","709","931","384","2636","167",NA,"1016","642","823","1467","1401","277","454","1184","145"
"423","605","909","271","669","998","424","983","491","1233","840",NA,"815","1028","483","731","546","719","496","1253"
"654","984","273","329","387","468","880","522","488","1037","703","880",NA,"567","839","426","439","478","282","1130"
"1102","395","1508","472","1318","868","716","435","696","623","770","722","560",NA,"1020","318","673","169","700","522"
"519","645","1495","634","443","609","973","610","358","1092","1602","446","793","801",NA,"905","1883","709","359","212"
"278","901","1082","607","697","699","921","450","157","254","1164","677","426","271","874",NA,"192","250","0","1169"
"242","383","144","257","372","685","471","149","130","561","262","544","371","682","1996","244",NA,"0","141","155"
"818","813","405","328","135","401","324","323","235","259","530","675","476","197","709","84","0",NA,"85","88"
"238","419","180","653","63","214","148","344","474","475","1298","454","299","717","318","0","154","146",NA,"107"
"949","464","585","446","1006","777","745","211","96","389","177","1079","1003","520","265","1106","148","97","106",NA
