NA,"1439","532","226","890","261","443","217","755","1806","418","593","1227","1173","1591","700","797","1243","1513","786"
"1175",NA,"630","361","777","23","255","361","448","1273","1070","833","929","1379","1549","384","632","1857","969","660"
"573","1097",NA,"653","511","367","693","245","1674","556","2110","738","586","285","671","1069","666","562","675","291"
"348","262","612",NA,"153","137","642","2427","247","718","2131","502","232","85","407","1284","169","167","514","476"
"743","818","514","172",NA,"209","440","248","1909","1148","228","1487","1029","1466","1408","418","1316","1808","867","1142"
"303","23","307","100","147",NA,"52","211","487","774","236","151","314","677","255","0","1503","249","228","361"
"453","287","770","625","595","79",NA,"1254","427","402","686","448","95","264","257","0","123","1640","100","1365"
"342","347","156","2371","266","227","1324",NA,"108","73","836","68","0","0","149","20","391","0","42","1095"
"696","431","1272","290","1628","498","393","108",NA,"2094","295","1002","748","1444","1884","465","1063","1146","917","643"
"1644","1136","450","738","1149","618","414","73","2101",NA,"1334","1400","817","1217","3638","1411","1186","4189","1770","588"
"420","1475","1931","1889","226","166","706","859","466","1344",NA,"637","564","608","556","1340","133","507","1227","355"
"536","805","702","478","1457","151","218","62","1006","1386","423",NA,"829","655","1051","403","722","847","468","250"
"1248","799","465","200","1211","393","103","0","757","773","531","828",NA,"1526","673","669","1184","482","666","654"
"1125","1340","298","85","1210","856","279","0","1309","1369","620","587","1553",NA,"1330","718","621","830","1030","1021"
"1177","1657","711","387","1471","170","221","101","1868","4083","496","836","697","968",NA,"951","1254","2707","1203","1558"
"452","450","951","1252","420","0","0","37","447","999","1061","364","655","660","873",NA,"1541","799","660","360"
"752","411","698","149","1243","1591","29","398","1351","901","110","718","1243","493","1252","1407",NA,"756","585","792"
"1210","1725","607","150","1722","310","1597","0","1161","4751","502","925","515","1040","2819","957","823",NA,"1095","967"
"1405","896","464","448","995","268","35","117","1076","1928","973","689","690","1171","1296","710","670","915",NA,"287"
"690","688","330","608","1023","508","1380","1073","798","608","232","115","472","1118","1768","338","815","1056","268",NA
