NA,"988","1245","1882","800","1320","3042","1283","1496","1807","959","339","2506","1086","499","1412","1508","659","1245","4040"
"959",NA,"441","1489","1491","956","1252","874","1028","567","963","333","1770","1045","1367","596","539","2052","1483","1884"
"1228","444",NA,"628","690","1098","1091","1676","1418","398","1240","859","2376","700","707","878","470","103","828","644"
"1561","1436","472",NA,"1467","1216","1231","1351","607","1120","848","325","1792","1736","870","203","403","1572","424","1755"
"948","1534","612","1782",NA,"900","975","739","1547","545","637","492","2658","748","2010","819","855","1336","1356","1676"
"1285","1133","840","1507","818",NA,"1831","742","1190","622","929","336","1837","850","806","576","917","863","1901","783"
"2674","1268","1155","1868","1070","1897",NA,"422","1506","593","894","615","3062","601","761","849","948","767","1108","1139"
"1254","1014","1759","1573","876","805","412",NA,"1294","1372","710","546","1565","1947","1103","716","761","789","1156","1102"
"1557","1005","1640","721","1230","1182","1433","1033",NA,"1230","2318","648","2086","810","1603","966","1147","616","906","2403"
"2262","317","318","986","477","515","724","1127","1116",NA,"0","628","844","2192","1342","0","403","220","340","2912"
"614","814","1068","648","373","858","530","443","980","0",NA,"250","1151","1798","511","26","91","551","476","197"
"363","254","898","391","395","323","660","439","543","800","444",NA,"584","121","1296","1348","1090","238","1149","813"
"1540","1262","1276","1691","1991","1301","2201","1025","1522","893","908","352",NA,"321","1249","727","708","2162","934","840"
"862","728","604","1230","485","672","465","1350","526","2244","2106","115","282",NA,"388","919","560","1947","226","3096"
"432","781","725","817","1148","578","494","793","1486","1392","540","874","788","582",NA,"733","654","1331","853","1360"
"923","449","640","140","421","474","780","543","866","0","33","944","409","969","660",NA,"0","895","106","242"
"1127","461","446","238","493","754","582","504","933","398","91","460","699","585","646","0",NA,"266","242","399"
"614","1589","84","1530","1101","795","789","646","460","247","495","261","2000","1972","1311","883","357",NA,"607","1170"
"758","961","624","306","774","1041","763","702","780","372","669","974","918","267","880","132","216","526",NA,"225"
"3355","1203","537","1438","1314","706","1013","811","1741","2749","171","628","651","2836","1247","190","472","1058","108",NA
