NA,"635","222","665","393","326","437","673","637","493","639","735","585","891","1102","655","496","930","943","468"
"713",NA,"808","1064","811","1059","573","1660","211","1627","1367","461","1595","960","1317","1689","1106","923","1262","685"
"328","688",NA,"1155","604","79","183","235","482","1808","699","453","769","953","861","418","504","244","710","543"
"806","1024","1196",NA,"856","918","1186","710","616","6637","1362","597","1051","876","1838","975","336","725","1815","1238"
"389","801","454","571",NA,"1210","677","1077","794","1421","530","698","987","80","1105","1030","1164","766","1091","857"
"345","907","81","784","1052",NA,"769","483","502","928","972","729","751","429","844","1315","1321","2013","1141","643"
"359","538","178","1122","751","827",NA,"415","624","2731","144","558","1657","500","1061","1418","689","1355","3336","799"
"723","1563","234","666","1118","512","386",NA,"504","3192","1125","642","1356","368","946","615","880","2017","902","613"
"604","251","377","550","713","552","624","523",NA,"780","769","253","426","240","483","577","409","512","291","696"
"457","976","1209","2999","1475","1290","1630","1407","725",NA,"531","258","890","710","1136","1286","842","395","443","849"
"552","1211","556","841","499","1046","292","971","732","659",NA,"600","836","560","436","600","1145","643","300","537"
"672","429","416","440","710","825","505","759","400","237","581",NA,"598","1396","695","1120","836","939","591","517"
"584","1552","426","431","967","890","640","1145","348","1010","851","635",NA,"332","846","804","733","715","622","684"
"876","833","937","864","47","372","454","305","216","652","591","1217","326",NA,"425","60","356","420","398","333"
"1027","1140","577","1038","746","932","692","809","549","1104","436","640","995","669",NA,"760","888","872","1243","399"
"724","1378","367","869","907","1416","1601","594","527","1324","540","892","868","71","738",NA,"949","1228","825","776"
"410","1079","429","260","861","1671","573","934","416","883","1010","808","646","442","787","966",NA,"655","480","1011"
"932","780","170","596","758","1752","947","852","514","511","519","783","575","405","740","1084","480",NA,"465","759"
"919","828","440","944","763","1106","1154","365","183","482","350","588","582","471","1303","770","466","465",NA,"618"
"499","606","464","741","880","894","713","539","809","989","571","448","702","422","386","752","1143","842","619",NA
