NA,"882","517","223","730","1066","503","1432","1192","464","983","772","1046","1970","923","634","1110","530","802","430"
"1003",NA,"355","868","360","769","556","588","346","402","618","1131","403","1697","2846","1652","542","879","2228","773"
"730","370",NA,"295","1189","1189","802","2159","917","422","780","877","1293","683","924","975","557","526","829","241"
"439","796","315",NA,"1029","916","475","219","784","2106","750","664","534","766","1785","681","463","1096","1073","1611"
"676","288","1077","558",NA,"585","435","1161","584","369","443","1390","1206","549","251","465","157","512","426","173"
"1236","624","1550","1040","777",NA,"603","2026","1046","705","989","1152","699","1026","1141","796","870","255","1056","181"
"654","507","693","352","539","771",NA,"1323","673","708","680","622","495","698","397","529","530","426","934","457"
"1530","553","1753","169","873","1763","1008",NA,"1072","1157","1767","1339","1258","1018","1152","1635","957","301","1901","656"
"1115","442","1051","671","706","998","861","1557",NA,"1157","336","731","888","863","620","1325","406","677","587","698"
"451","375","415","1270","366","705","625","1534","1022",NA,"432","861","602","810","808","958","322","267","1117","537"
"802","531","617","561","536","1028","552","1888","257","455",NA,"300","697","324","597","417","433","388","545","624"
"682","755","615","507","1484","1063","567","1500","622","778","317",NA,"678","468","487","510","1428","672","740","733"
"1087","260","1033","420","1452","562","476","1619","944","539","680","562",NA,"569","508","586","958","403","1308","433"
"853","992","480","522","549","975","618","1286","882","811","348","517","647",NA,"495","541","638","504","595","722"
"992","1093","887","1479","253","1162","394","1320","646","953","678","590","487","638",NA,"1018","489","139","1291","348"
"758","1186","1132","554","519","673","520","2114","1487","592","377","573","442","517","1095",NA,"545","732","1110","409"
"763","494","510","418","172","1038","672","1154","393","302","500","1308","812","574","519","455",NA,"312","878","286"
"483","869","544","735","537","304","395","330","651","334","282","623","414","542","140","737","356",NA,"473","65"
"580","1172","705","747","446","1036","899","2442","572","1220","709","874","1340","574","1156","1107","1063","263",NA,"1067"
"454","681","241","1189","165","204","435","760","599","461","547","663","458","580","375","456","306","65","894",NA
