NA,"451","785","696","643","772","1136","572","621","1143","2721","472","466","980","1814","1707","2042","578","512","2021"
"481",NA,"797","1413","888","994","787","748","221","967","360","1085","728","1408","718","706","614","481","1557","1203"
"775","823",NA,"1892","1080","846","2941","1250","515","1095","1310","687","501","4360","597","1118","485","841","573","855"
"705","1819","1775",NA,"1055","1905","1720","1206","210","1112","499","772","1308","3293","846","434","624","298","500","635"
"550","894","1103","1156",NA,"618","1360","419","609","798","703","802","674","1686","1194","473","678","790","745","803"
"746","945","837","1968","757",NA,"907","824","533","707","292","990","619","1338","270","675","1066","565","998","698"
"1146","773","2758","1691","1290","819",NA,"1609","459","1337","1467","963","950","4554","3139","1188","1478","629","359","938"
"1263","680","1181","1269","449","876","1536",NA,"540","3100","1545","885","482","1382","1802","1058","2167","236","819","1506"
"488","237","452","123","577","406","431","396",NA,"351","542","192","1079","590","694","1178","299","1065","263","284"
"1179","992","969","1212","841","721","1255","3018","383",NA,"1553","1107","203","968","1097","1823","1848","628","1010","976"
"2139","272","998","372","444","513","1077","1330","468","1769",NA,"157","159","1548","1109","0","918","522","971","1473"
"469","828","404","567","611","891","719","929","199","960","237",NA,"241","689","904","0","66","155","361","988"
"306","616","356","768","500","445","548","474","957","239","151","394",NA,"141","603","333","698","2820","676","512"
"288","691","2716","1444","878","548","3154","1226","520","997","1255","700","141",NA,"1432","1013","777","781","101","453"
"1485","532","490","537","772","291","2859","1211","618","1008","1192","1013","612","1138",NA,"555","104","211","583","391"
"1771","428","1125","404","292","548","912","1050","1209","1746","0","0","333","917","856",NA,"1949","785","67","537"
"1028","515","461","501","426","639","1082","1757","149","1694","1040","72","645","733","104","1990",NA,"256","167","369"
"343","333","701","223","587","577","553","277","1052","577","587","141","2434","787","166","965","263",NA,"574","338"
"378","1239","435","371","438","934","294","512","243","1210","1352","414","676","102","561","146","142","672",NA,"300"
"1512","920","533","571","471","610","702","1443","265","936","1734","994","480","489","418","695","356","374","325",NA
