NA,"569","629","901","1043","302","863","580","610","462","1540","518","804","961","497","1879","1091","2532","1184","2137"
"452",NA,"339","479","328","131","679","377","194","197","1867","65","212","578","191","241","521","816","73","512"
"547","294",NA,"567","477","906","517","675","548","1266","720","1148","380","421","1118","785","612","589","616","798"
"720","417","498",NA,"1087","577","639","1147","586","737","841","563","622","921","631","593","832","588","911","965"
"998","306","577","1151",NA,"804","1207","1051","982","1408","2216","730","851","1085","353","1161","775","715","1157","1655"
"304","90","1014","652","801",NA,"561","1453","1239","982","1576","1546","1043","804","570","703","1402","919","1040","534"
"751","541","567","646","1018","642",NA,"1066","416","1001","1223","1107","913","1126","761","495","879","846","1475","1299"
"464","374","700","1128","1085","1357","1026",NA,"940","743","838","927","1001","1357","722","862","677","1654","1303","1671"
"565","219","536","619","878","1248","456","1102",NA,"556","1011","718","904","890","570","769","1110","377","638","859"
"296","175","1316","983","1096","1209","1056","839","573",NA,"1038","746","1431","982","518","756","275","1201","930","1803"
"904","364","731","757","2112","1160","1027","956","789","982",NA,"864","734","938","256","1818","1143","1095","674","834"
"443","84","1352","564","968","1661","948","635","612","474","962",NA,"621","803","1080","1257","765","815","721","1307"
"632","231","326","713","865","1018","804","1246","738","1342","782","592",NA,"1180","206","648","666","704","1462","710"
"809","550","399","729","1063","827","778","1040","553","1056","800","1053","981",NA,"871","677","273","958","1356","936"
"484","150","1104","603","370","553","639","843","287","484","327","787","230","1714",NA,"854","505","907","1380","576"
"1150","176","750","665","1258","538","395","577","530","661","2110","1321","739","742","729",NA,"1580","1554","782","1224"
"1028","388","484","801","758","1244","802","644","1026","186","1142","642","637","423","484","1531",NA,"354","881","592"
"1076","216","555","571","937","791","769","1603","386","1156","1211","849","678","1171","1069","1575","354",NA,"614","1759"
"841","73","539","862","942","955","1227","1362","567","789","553","689","1371","1031","1337","631","840","624",NA,"610"
"1585","480","771","1070","1682","459","1266","1692","802","1682","845","1309","581","794","545","889","622","1752","475",NA
