NA,"842","544","922","531","698","431","492","82","680","445","216","748","604","587","265","733","504","374","209"
"924",NA,"753","567","1425","1094","632","468","233","506","1170","165","784","650","739","358","484","1071","933","88"
"427","810",NA,"439","536","1333","690","490","310","880","670","136","655","1074","980","277","613","610","599","461"
"856","550","495",NA,"876","415","282","310","428","1139","1245","1053","439","809","473","341","1184","2130","1928","1006"
"516","1487","514","653",NA,"1174","1010","919","944","965","1460","148","195","999","479","676","435","1537","501","133"
"732","1148","1160","449","990",NA,"757","516","840","665","234","0","1510","372","418","338","354","677","657","50"
"347","602","342","318","856","852",NA,"232","850","632","606","143","625","833","415","555","640","549","283","131"
"473","468","533","236","918","531","246",NA,"767","418","731","135","828","330","265","436","578","481","977","198"
"116","329","282","391","787","747","804","599",NA,"915","768","263","654","571","452","417","660","382","182","234"
"665","562","521","1141","990","628","710","485","1024",NA,"617","181","545","810","670","449","816","557","599","111"
"416","1175","817","984","1439","282","638","834","999","661",NA,"2507","631","1316","883","435","651","2899","1007","410"
"210","169","144","737","125","0","143","161","249","84","2202",NA,"28","50","209","467","0","0","544","391"
"698","632","589","417","193","1533","594","650","610","467","392","54",NA,"1449","1162","203","2713","1070","2275","0"
"622","663","940","799","988","352","910","290","478","822","1179","50","1722",NA,"487","1249","74","1631","4114","1014"
"451","726","894","501","509","664","456","231","496","670","667","258","1060","518",NA,"169","363","531","179","180"
"230","241","257","346","677","274","589","351","496","393","539","472","223","1525","163",NA,"1173","61","661","660"
"746","414","529","927","415","293","656","560","611","738","695","0","2766","74","323","1176",NA,"230","664","145"
"442","1306","700","1205","1384","545","526","523","365","584","3040","0","1151","1440","539","65","225",NA,"2045","363"
"244","850","536","1544","588","617","223","1058","130","432","948","525","2503","4155","195","693","583","2210",NA,"1846"
"216","78","420","797","143","50","27","166","223","105","351","391","0","976","160","820","140","330","1634",NA
