NA,"385","267","531","1205","605","650","621","848","960","906","872","374","808","607","384","792","792","622","532"
"358",NA,"1813","1562","1323","2148","800","621","567","1081","759","696","4222","1308","1884","871","1657","799","1456","3285"
"354","1725",NA,"698","609","1545","515","1058","1529","1357","749","1510","2510","876","1141","1103","930","698","689","1945"
"541","1486","857",NA,"815","502","283","698","977","1188","493","879","1670","1277","712","561","350","216","920","196"
"1136","1241","573","718",NA,"1461","1025","515","401","1298","1026","1341","3546","2511","877","528","1226","1075","470","1980"
"612","1134","826","404","613",NA,"689","792","672","1508","963","824","1034","462","338","488","1192","154","585","472"
"622","756","483","276","986","658",NA,"539","581","888","978","458","450","1984","428","1591","517","561","510","1479"
"345","282","746","518","422","918","298",NA,"464","984","662","538","920","505","766","829","946","94","679","644"
"845","580","1613","1089","412","1842","542","491",NA,"765","458","901","779","664","941","469","730","878","1213","2192"
"1297","1224","1370","1257","1310","2636","868","1199","679",NA,"1238","1948","1032","2610","1256","908","1435","818","663","1955"
"823","750","814","499","1036","1717","927","651","457","1316",NA,"1298","2205","723","761","873","1189","833","773","599"
"777","453","694","599","629","886","105","408","666","904","571",NA,"315","438","550","571","1525","361","503","764"
"202","2031","1272","914","1366","881","267","805","416","614","1649","472",NA,"877","283","396","648","325","818","314"
"426","795","524","589","1683","476","1296","541","608","1420","654","437","926",NA,"289","550","1099","447","765","290"
"538","917","356","408","1058","512","473","524","443","917","480","541","327","273",NA,"660","1055","623","865","508"
"304","609","566","383","456","533","1182","792","227","672","854","596","410","484","763",NA,"794","319","498","760"
"706","842","837","377","904","974","345","721","547","819","962","1347","600","880","917","674",NA,"428","768","563"
"436","543","492","310","767","154","623","77","707","553","821","345","334","394","642","304","405",NA,"136","691"
"462","684","437","692","403","512","369","504","785","437","648","474","828","732","614","620","817","171",NA,"273"
"516","1375","1089","204","1175","396","924","679","1132","1335","546","693","442","276","430","759","784","662","515",NA
