NA,"1944","334","583","241","473","191","496","517","357","832","349","1405","386","2059","286","819","148","178","483"
"1965",NA,"1183","523","1428","419","280","2236","363","1155","765","867","2350","414","1245","322","1187","484","628","2546"
"290","1182",NA,"195","369","84","595","403","643","560","843","640","666","555","255","433","885","155","699","321"
"602","467","246",NA,"336","746","1824","421","388","706","362","325","2100","281","1041","713","571","614","800","612"
"238","1442","340","400",NA,"312","153","693","724","179","466","316","827","559","352","1007","849","262","698","758"
"576","433","84","986","299",NA,"330","261","225","979","22","0","769","112","0","23","437","205","50","866"
"151","340","541","1701","190","339",NA,"314","65","298","557","84","1282","59","969","204","589","1106","652","632"
"374","1081","386","420","835","288","323",NA,"696","266","1041","513","729","110","994","970","760","361","300","202"
"463","388","624","247","646","138","57","651",NA,"106","806","290","625","2156","358","6810","748","565","1245","840"
"245","1221","547","743","170","911","206","143","106",NA,"527","684","388","0","334","0","364","314","70","563"
"578","606","1089","398","519","21","510","960","977","578",NA,"349","298","514","402","808","174","568","396","528"
"379","668","441","315","295","0","70","432","307","684","336",NA,"1542","0","974","924","921","174","416","265"
"525","1208","640","2129","885","723","2315","647","581","353","243","1446",NA,"354","97","349","532","248","319","525"
"117","273","572","81","439","112","59","73","1730","0","271","0","327",NA,"0","252","126","0","367","690"
"1313","699","223","924","376","0","1237","957","440","343","360","1017","79","0",NA,"287","430","128","175","483"
"218","246","528","482","898","69","157","983","6618","19","757","852","289","217","212",NA,"659","930","2422","754"
"643","781","1215","649","597","185","551","729","762","358","287","758","540","130","553","660",NA,"76","933","960"
"121","367","160","558","229","263","1001","305","584","314","482","164","248","0","130","1136","74",NA,"178","300"
"202","544","788","753","547","50","704","216","1327","172","506","420","266","432","170","2212","874","190",NA,"829"
"292","1175","361","646","729","585","699","178","1130","573","592","277","519","892","531","853","1004","282","923",NA
