NA,"1080","1638","153","1021","507","1237","826","840","535","500","490","638","989","1085","1701","418","1384","1012","623"
"952",NA,"730","365","540","661","1248","669","683","1519","1704","492","1023","863","837","1557","488","670","1227","811"
"1389","737",NA,"106","277","714","1612","618","1149","1030","811","432","775","552","892","2016","329","946","725","604"
"265","349","115",NA,"798","725","1150","362","311","124","560","787","130","526","313","151","257","749","1211","894"
"1037","573","455","828",NA,"654","919","458","535","280","758","1770","1312","1061","1277","335","600","993","517","2010"
"417","562","695","950","779",NA,"931","498","580","1237","417","391","484","1014","598","985","1159","830","830","667"
"1172","1197","1474","1060","802","1132",NA,"2196","738","936","964","950","1861","1256","1150","2033","418","1151","933","813"
"968","725","694","305","340","613","2334",NA,"526","857","240","877","1274","1823","758","1794","361","690","387","424"
"782","646","1176","189","566","434","741","602",NA,"1113","887","178","620","549","944","937","344","1611","630","388"
"649","1269","787","139","317","1598","950","833","1076",NA,"948","1047","1817","939","909","907","516","1046","738","917"
"508","996","823","570","639","411","1007","303","737","1084",NA,"1185","376","628","737","1411","553","1260","851","482"
"540","476","406","449","864","367","1410","812","177","1169","1247",NA,"627","892","591","1312","131","758","548","1094"
"671","876","750","206","1158","473","1949","1236","636","1612","333","711",NA,"759","871","1065","397","879","1026","657"
"1032","757","488","213","700","1185","1349","1783","594","949","605","859","722",NA,"659","2006","269","767","928","511"
"978","763","951","312","1149","590","935","662","871","857","814","603","792","667",NA,"688","352","595","328","1483"
"1315","1138","1694","222","302","641","2026","1492","631","707","1512","1501","1013","1903","586",NA,"274","1199","240","757"
"392","448","245","236","455","1171","411","382","216","656","565","135","333","329","337","308",NA,"902","1187","125"
"1292","514","894","454","610","1040","1115","674","1555","909","1098","983","921","752","717","1145","843",NA,"245","770"
"807","1192","707","562","510","739","919","362","658","740","861","508","951","986","268","274","1121","306",NA,"358"
"557","609","493","751","1549","619","938","376","493","775","475","1019","719","329","1330","908","96","745","469",NA
