NA,"595","815","1172","1365","742","1159","966","1159","1487","736","389","716","1954","891","560","1523","779","856","1983"
"727",NA,"710","1429","942","1407","1375","1775","809","1240","440","682","732","932","708","955","1843","439","1903","1053"
"819","708",NA,"1698","402","1108","1276","1188","926","2600","723","749","1730","267","1045","1305","1455","529","1741","1794"
"1128","1404","1857",NA,"1178","1790","1439","1879","602","3961","866","1016","1226","2873","1430","2265","6791","1015","2963","2574"
"1370","796","417","1012",NA,"316","1016","1218","662","888","472","626","320","604","868","835","1054","1115","985","662"
"738","1495","1107","1778","439",NA,"1614","4488","1255","2496","107","422","806","1861","926","1334","5302","755","3799","2895"
"1041","1307","1178","1311","1009","1146",NA,"1439","1158","646","411","721","1173","439","599","863","458","836","1076","1446"
"885","1867","980","2451","1322","3931","1553",NA,"1379","4412","805","1413","1521","2608","3589","632","4852","1223","2556","9017"
"1145","746","879","602","700","1440","1195","1632",NA,"3079","786","1738","478","733","1485","1055","1190","821","2126","2004"
"1645","1128","2102","3563","909","2233","554","4565","3208",NA,"1088","1662","2527","3544","2422","1941","7077","2084","3863","6541"
"877","519","745","858","643","129","506","723","487","1048",NA,"223","399","1015","566","599","953","1238","534","750"
"395","762","813","1012","713","422","889","1429","1741","1665","253",NA,"1019","897","1435","1138","1608","1735","1151","1717"
"1074","674","1630","1237","314","760","1277","1615","486","3058","398","828",NA,"1770","1312","1026","1825","462","1510","1489"
"1190","1121","239","2786","652","1718","383","2113","790","3293","909","698","1519",NA,"398","958","1120","1223","2743","2483"
"964","694","791","1452","832","1046","535","3571","1379","2611","474","1314","1419","508",NA,"469","2143","790","1168","2030"
"571","747","1325","2888","1023","1415","939","640","750","2407","568","1285","791","1025","446",NA,"1484","1477","2081","1600"
"1558","1845","2080","6509","970","4781","483","5074","1560","7222","899","1362","1751","1220","2120","1171",NA,"1328","5776","10202"
"698","442","618","1087","1074","865","835","1515","791","2156","1183","1213","521","1265","957","1610","2098",NA,"3048","2818"
"831","1961","2175","2663","1104","3802","1162","3005","2041","3945","549","866","1405","2680","954","2060","5738","2708",NA,"5464"
"1995","810","1433","2505","695","2426","1089","8380","1779","6096","726","1762","1276","2652","1999","1713","8911","2539","4798",NA
