NA,"631","1198","121","528","224","228","576","658","95","701","1028","771","665","523","898","491","2602","1962","1623"
"529",NA,"447","600","545","442","897","441","417","971","1114","601","1436","678","366","1358","1486","544","729","2173"
"510","396",NA,"674","182","570","730","442","923","623","452","398","764","1115","675","1172","561","342","861","890"
"92","446","598",NA,"419","521","1109","1359","78","589","581","1777","1181","141","633","616","242","239","796","284"
"477","601","206","450",NA,"544","209","372","280","445","663","690","393","299","396","1001","805","360","524","853"
"219","433","579","699","571",NA,"1139","500","894","824","996","915","1570","341","155","2143","386","114","813","733"
"185","902","644","1466","298","1065",NA,"758","1051","1280","673","788","542","618","1005","411","639","439","921","827"
"474","446","520","1560","370","503","573",NA,"333","1005","1009","1307","715","845","338","641","571","799","668","547"
"553","357","691","75","285","951","1033","302",NA,"1450","351","653","1220","555","1043","1161","443","1177","989","1379"
"52","876","609","684","460","884","1166","929","1370",NA,"930","470","1703","1114","678","1536","1048","1978","706","1654"
"630","955","401","674","754","875","532","876","311","905",NA,"568","1528","2152","234","3023","2882","1206","630","2788"
"589","448","454","1772","557","1059","542","787","706","488","571",NA,"209","832","155","836","1053","891","719","987"
"752","1328","696","910","387","1529","488","666","1177","1221","1485","187",NA,"363","403","3902","2793","1611","345","2389"
"433","678","415","160","312","251","392","821","636","1130","1440","796","395",NA,"149","1187","1474","719","493","1099"
"386","328","597","666","156","156","719","284","1401","565","185","165","370","127",NA,"355","0","114","471","0"
"827","1274","830","650","1052","1778","298","576","1045","1446","3390","826","3621","1173","474",NA,"2951","1687","715","1905"
"278","1471","489","246","657","551","516","279","531","1273","2690","1014","2926","1463","0","2723",NA,"2574","1550","3528"
"1259","415","343","272","353","104","416","719","1054","1919","1376","666","2238","750","131","2032","2899",NA,"726","1710"
"872","579","452","641","268","693","562","751","1009","631","617","727","395","537","451","788","1685","766",NA,"1079"
"1003","2046","651","354","885","641","743","467","1370","1389","2467","793","2213","999","0","2340","5204","1750","803",NA
