NA,"875","1867","667","660","486","899","1479","423","1422","972","652","3028","600","2394","917","804","2115","1452","2503"
"1024",NA,"3166","598","849","716","795","1154","529","1384","1307","1162","1583","1044","773","1439","598","1124","2722","2003"
"1336","1554",NA,"2118","2323","1190","621","725","1503","754","1644","440","244","364","1939","438","560","297","534","593"
"787","702","5219",NA,"2003","772","396","294","668","715","1304","745","692","804","1089","906","1630","2146","555","1113"
"534","1002","3874","1793",NA,"1128","285","389","1106","1247","928","1450","581","390","408","1792","983","1026","199","951"
"418","724","1132","680","1131",NA,"963","563","1403","936","1148","1292","337","774","749","726","636","929","2008","1296"
"1144","819","815","418","316","819",NA,"1145","730","802","787","698","1030","1072","348","1406","465","951","854","751"
"1176","1019","758","322","270","496","1009",NA,"825","1613","671","905","1626","1836","700","1865","1244","987","770","1663"
"495","417","1855","663","1212","1470","894","755",NA,"617","1124","2344","878","865","868","907","690","1223","1865","1436"
"1565","1316","1635","687","1137","804","828","1600","419",NA,"636","2569","1640","966","1534","1149","974","970","1845","1434"
"1134","1093","2146","1274","898","1065","817","721","1203","646",NA,"1058","407","936","949","896","710","1099","1575","925"
"470","859","417","473","1298","1333","421","830","2105","2097","616",NA,"479","444","591","2931","110","179","2571","135"
"2598","1165","183","502","319","237","838","1561","836","1359","327","422",NA,"2487","682","1323","1272","4712","596","933"
"362","725","282","708","302","577","810","1539","770","818","834","400","3051",NA,"456","754","265","2125","1690","284"
"1766","822","1821","853","325","731","289","599","658","1353","859","581","846","441",NA,"363","1113","325","1357","1166"
"621","647","461","618","904","391","717","1725","544","823","565","2685","1218","727","444",NA,"786","380","569","906"
"525","353","576","1320","791","527","340","513","625","666","630","163","1087","424","1048","940",NA,"1163","450","334"
"1636","803","254","1511","743","683","612","584","962","654","1161","144","3332","1835","294","380","1133",NA,"188","381"
"1291","2496","467","515","124","1308","539","844","1157","1644","795","2498","745","1693","1306","503","328","136",NA,"2249"
"2461","1208","631","1006","531","1064","673","1556","1193","1305","621","176","924","283","1277","930","378","359","2518",NA
