NA,"1017","800","921","662","700","1227","2502","1053","747","1609","818","852","1305","1406","736","1025","718","414","1009"
"781",NA,"1520","519","428","813","386","429","80","1322","981","448","951","646","834","1054","181","456","513","1087"
"624","1638",NA,"789","785","751","1151","339","964","1379","793","410","506","806","599","439","400","739","498","1355"
"631","597","653",NA,"432","468","351","293","856","1304","431","182","553","371","845","250","163","190","354","286"
"895","427","772","332",NA,"963","416","176","1140","883","361","420","999","583","858","376","145","91","632","836"
"603","851","669","424","706",NA,"286","525","361","643","109","272","611","579","260","1412","409","111","842","778"
"1063","471","1145","407","415","306",NA,"1397","136","32","1607","658","1293","1220","674","1388","1737","271","1492","766"
"2662","348","293","354","204","351","1203",NA,"544","47","727","1401","1245","0","718","3064","6245","0","549","2873"
"986","183","723","831","854","368","44","533",NA,"1236","604","435","457","364","268","371","255","205","1140","1143"
"747","1201","1335","1354","951","767","29","35","1480",NA,"612","878","558","615","1015","368","142","161","1385","500"
"1408","718","715","410","264","192","1537","448","644","630",NA,"658","714","500","621","522","662","196","596","1800"
"549","414","411","175","350","212","595","1491","534","1088","669",NA,"831","524","439","491","178","980","625","1156"
"605","999","556","576","875","569","817","1166","416","531","786","810",NA,"971","674","1465","333","523","438","1229"
"909","636","811","273","544","633","1036","0","377","552","511","541","1012",NA,"645","946","463","408","685","261"
"917","780","522","855","617","258","416","713","279","876","563","391","670","547",NA,"1106","178","548","423","1020"
"640","1010","377","250","362","1492","942","2696","390","302","496","422","1518","1020","1049",NA,"2062","0","652","1995"
"630","224","379","177","137","388","1142","6161","231","162","672","187","316","438","193","2196",NA,"1324","146","1776"
"588","416","831","195","102","91","191","0","205","274","171","1016","472","378","542","0","1205",NA,"450","194"
"302","302","388","390","626","764","568","556","986","1290","623","662","478","730","434","690","173","464",NA,"385"
"783","974","1220","339","821","728","780","3100","1027","616","1305","950","1140","271","730","2016","1794","189","325",NA
